price,title,rooms,area_m2,floor,total_floors,url,listing_id,floor_info,district,city,price_per_m2,is_first_floor,is_last_floor,room_type
44500000,3-комнатная квартира · 58.8 м² · 1/4 этаж,3,58.8,1.0,4.0,https://krisha.kz/a/show/1006696721,1006696721,"Ауэзовский р-н, мкр №9 — Ул.Жандосова уг. Саина",Ауэзовский,Алматы,756803.0,1,0,3-комн
50000000,1-комнатная квартира · 52 м² · 14/20 этаж,1,52.0,14.0,20.0,https://krisha.kz/a/show/1011480595,1011480595,"Ауэзовский р-н, Микрорайон Мамыр-1 26/1 — Шаляпина",Ауэзовский,Алматы,961538.0,0,0,1-комн
90000000,4-комнатная квартира · 101 м² · 2/17 этаж,4,101.0,2.0,17.0,https://krisha.kz/a/show/1011176664,1011176664,"Ауэзовский р-н, Навои 39",Ауэзовский,Алматы,891089.0,0,0,4+ комн
57000000,4-комнатная квартира · 83 м² · 3/5 этаж,4,83.0,3.0,5.0,https://krisha.kz/a/show/1011876020,1011876020,"Ауэзовский р-н, мкр Аксай-3",Ауэзовский,Алматы,686747.0,0,0,4+ комн
37500000,2-комнатная квартира · 70 м² · 9/9 этаж,2,70.0,9.0,9.0,https://krisha.kz/a/show/1005273170,1005273170,"Ауэзовский р-н, мкр Аксай-1А",Ауэзовский,Алматы,535714.0,0,1,2-комн
75800000,3-комнатная квартира · 87 м² · 6/16 этаж,3,87.0,6.0,16.0,https://krisha.kz/a/show/1012296223,1012296223,"Ауэзовский р-н, Навои — Жандосова",Ауэзовский,Алматы,871264.0,0,0,3-комн
55000000,3-комнатная квартира · 79.8 м² · 11/16 этаж,3,79.8,11.0,16.0,https://krisha.kz/a/show/1011366324,1011366324,"Ауэзовский р-н, Утеген батыра 11 — Выше Толе Би",Ауэзовский,Алматы,689223.0,0,0,3-комн
46500000,2-комнатная квартира · 48.7 м² · 15/15 этаж,2,48.7,15.0,15.0,https://krisha.kz/a/show/1011482934,1011482934,"Алмалинский р-н, Райымбека",Алмалинский,Алматы,954825.0,0,1,2-комн
36500000,1-комнатная квартира · 59.4 м² · 8/12 этаж,1,59.4,8.0,12.0,https://krisha.kz/a/show/1011891333,1011891333,"Алмалинский р-н, Толе би 273а",Алмалинский,Алматы,614478.0,0,0,1-комн
96000000,3-комнатная квартира · 92.7 м² · 3/12 этаж,3,92.7,3.0,12.0,https://krisha.kz/a/show/1006965627,1006965627,"Алмалинский р-н, Сейфуллина — Макатаева",Алмалинский,Алматы,1035599.0,0,0,3-комн
38000000,1-комнатная квартира · 43 м² · 1/4 этаж,1,43.0,1.0,4.0,https://krisha.kz/a/show/699498652,699498652,"Алмалинский р-н, Абая 109А",Алмалинский,Алматы,883721.0,1,0,1-комн
100000000,3-комнатная квартира · 106.1 м² · 10/12 этаж,3,106.1,10.0,12.0,https://krisha.kz/a/show/1011453200,1011453200,"Алмалинский р-н, Сейфуллина 469/1 блок 1-10 — Сейфуллина-Маметова",Алмалинский,Алматы,942507.0,0,0,3-комн
49400000,3-комнатная квартира · 58.3 м² · 2/5 этаж,3,58.3,2.0,5.0,https://krisha.kz/a/show/1004726425,1004726425,"Алмалинский р-н, Шагабутдинова 4",Алмалинский,Алматы,847341.0,0,0,3-комн
60000000,3-комнатная квартира · 60.9 м² · 1/5 этаж,3,60.9,1.0,5.0,https://krisha.kz/a/show/1011519898,1011519898,"Алмалинский р-н, Наурызбай батыра 28 — Макатаева",Алмалинский,Алматы,985222.0,1,0,3-комн
50000000,2-комнатная квартира · 55 м² · 4/9 этаж,2,55.0,4.0,9.0,https://krisha.kz/a/show/1007761894,1007761894,"Алмалинский р-н, Сейфуллина 467/1 — Пересечение Райымбека и Сейфуллина",Алмалинский,Алматы,909091.0,0,0,2-комн
31000000,1-комнатная квартира · 43 м² · 5/5 этаж,1,43.0,5.0,5.0,https://krisha.kz/a/show/1012757389,1012757389,"Алмалинский р-н, Шевченко 155 — Ауезова",Алмалинский,Алматы,720930.0,0,1,1-комн
89000000,4-комнатная квартира · 96.6 м² · 5/5 этаж,4,96.6,5.0,5.0,https://krisha.kz/a/show/1007661449,1007661449,"Алмалинский р-н, Желтоксан 137 — Желтоксан - Жамбыла",Алмалинский,Алматы,921325.0,0,1,4+ комн
45500000,2-комнатная квартира · 53 м² · 12/13 этаж,2,53.0,12.0,13.0,https://krisha.kz/a/show/694293842,694293842,"Алмалинский р-н, Казыбек би",Алмалинский,Алматы,858491.0,0,0,2-комн
100000000,3-комнатная квартира · 137 м² · 16/18 этаж,3,137.0,16.0,18.0,https://krisha.kz/a/show/1012108209,1012108209,"Алмалинский р-н, ул. Шевченко 154",Алмалинский,Алматы,729927.0,0,0,3-комн
32000000,1-комнатная квартира · 43.3 м² · 8/9 этаж,1,43.3,8.0,9.0,https://krisha.kz/a/show/1011723013,1011723013,"Алмалинский р-н, Райымбек — ТРЦ Максима",Алмалинский,Алматы,739030.0,0,0,1-комн
64000000,3-комнатная квартира · 90 м² · 11/18 этаж,3,90.0,11.0,18.0,https://krisha.kz/a/show/1009691146,1009691146,"Алмалинский р-н, Прокофьева",Алмалинский,Алматы,711111.0,0,0,3-комн
88000000,3-комнатная квартира · 85.1 м² · 1/5 этаж,3,85.1,1.0,5.0,https://krisha.kz/a/show/699357835,699357835,"Алмалинский р-н, Курмангазы — Сейфуллина",Алмалинский,Алматы,1034078.0,1,0,3-комн
37000000,1-комнатная квартира · 33.9 м² · 2/5 этаж,1,33.9,2.0,5.0,https://krisha.kz/a/show/1012661389,1012661389,"Алмалинский р-н, мкр Тастак-2, Толе би 102/41 — Толе би- байтурсынова",Алмалинский,Алматы,1091445.0,0,0,1-комн
78500000,3-комнатная квартира · 99.1 м² · 1/5 этаж,3,99.1,1.0,5.0,https://krisha.kz/a/show/1009550786,1009550786,"Алмалинский р-н, Айтиева",Алмалинский,Алматы,792129.0,1,0,3-комн
50127000,1-комнатная квартира · 45.57 м²,1,45.57,,,https://krisha.kz/a/show/690934971,690934971,"Алмалинский р-н, Шевченко 109",Алмалинский,Алматы,1100000.0,0,0,1-комн
83000000,3-комнатная квартира · 93 м² · 7/9 этаж,3,93.0,7.0,9.0,https://krisha.kz/a/show/694866617,694866617,"Алмалинский р-н, Байзакова 170",Алмалинский,Алматы,892473.0,0,0,3-комн
57000000,2-комнатная квартира · 70 м² · 11/13 этаж,2,70.0,11.0,13.0,https://krisha.kz/a/show/1011586984,1011586984,"Алмалинский р-н, мкр Тастак-3, Варламова 1/3",Алмалинский,Алматы,814286.0,0,0,2-комн
61500000,3-комнатная квартира · 68 м² · 5/5 этаж,3,68.0,5.0,5.0,https://krisha.kz/a/show/1009486043,1009486043,"Алмалинский р-н, Айтиева — Жамбыла",Алмалинский,Алматы,904412.0,0,1,3-комн
59000000,2-комнатная квартира · 65.6 м² · 3/9 этаж,2,65.6,3.0,9.0,https://krisha.kz/a/show/1008741740,1008741740,"Алмалинский р-н, Ауэзова — Гоголя",Алмалинский,Алматы,899390.0,0,0,2-комн
59500000,2-комнатная квартира · 84.2 м² · 11/15 этаж,2,84.2,11.0,15.0,https://krisha.kz/a/show/1010880275,1010880275,"Алмалинский р-н, Толе би",Алмалинский,Алматы,706651.0,0,0,2-комн
87252000,2-комнатная квартира · 79.32 м²,2,79.32,,,https://krisha.kz/a/show/683974495,683974495,"Алмалинский р-н, Шевченко 109",Алмалинский,Алматы,1100000.0,0,0,2-комн
113000000,3-комнатная квартира · 88.9 м² · 15/15 этаж,3,88.9,15.0,15.0,https://krisha.kz/a/show/690188081,690188081,"Алмалинский р-н, Манаса 109а — Угол Манаса",Алмалинский,Алматы,1271091.0,0,1,3-комн
22000000,1-комнатная квартира · 24.8 м² · 4/5 этаж,1,24.8,4.0,5.0,https://krisha.kz/a/show/1012757080,1012757080,"Алмалинский р-н, пр Абая Ислама Каримова 206",Алмалинский,Алматы,887097.0,0,0,1-комн
25500000,1-комнатная квартира · 39.4 м² · 10/12 этаж,1,39.4,10.0,12.0,https://krisha.kz/a/show/1010596609,1010596609,"Алмалинский р-н, Толе би 278 — Тлендиева",Алмалинский,Алматы,647208.0,0,0,1-комн
50000000,2-комнатная квартира · 55 м² · 3/5 этаж,2,55.0,3.0,5.0,https://krisha.kz/a/show/1010166217,1010166217,"Алмалинский р-н, Назарбаева 43",Алмалинский,Алматы,909091.0,0,0,2-комн
39500000,1-комнатная квартира · 61.4 м² · 15/20 этаж,1,61.4,15.0,20.0,https://krisha.kz/a/show/1012001652,1012001652,"Алмалинский р-н, Брусиловского 163",Алмалинский,Алматы,643322.0,0,0,1-комн
97000000,2-комнатная квартира · 67.6 м² · 10/14 этаж,2,67.6,10.0,14.0,https://krisha.kz/a/show/1011308346,1011308346,"Алмалинский р-н, Манаса — Абая - Манаса",Алмалинский,Алматы,1434911.0,0,0,2-комн
52500000,3-комнатная квартира · 79.2 м² · 1/9 этаж,3,79.2,1.0,9.0,https://krisha.kz/a/show/1008916197,1008916197,"Алмалинский р-н, мкр Тастак-3, Туркебаева — ул Толе би",Алмалинский,Алматы,662879.0,1,0,3-комн
83000000,3-комнатная квартира · 80.3 м² · 5/5 этаж,3,80.3,5.0,5.0,https://krisha.kz/a/show/1006023557,1006023557,"Алмалинский р-н, Айтеке би 132/1",Алмалинский,Алматы,1033624.0,0,1,3-комн
35000000,1-комнатная квартира · 41 м² · 1/5 этаж,1,41.0,1.0,5.0,https://krisha.kz/a/show/1010886848,1010886848,"Алмалинский р-н, Ислама Каримова — Дом находится рядом с ЖК ""Онер""",Алмалинский,Алматы,853659.0,1,0,1-комн
59000000,2-комнатная квартира · 63 м² · 1/12 этаж,2,63.0,1.0,12.0,https://krisha.kz/a/show/1009444665,1009444665,"Алмалинский р-н, Сейфулина 162/3",Алмалинский,Алматы,936508.0,1,0,2-комн
29000000,1-комнатная квартира · 36.9 м² · 6/16 этаж,1,36.9,6.0,16.0,https://krisha.kz/a/show/1009918995,1009918995,"Алмалинский р-н, Ауэзова 3/4 — Гоголя",Алмалинский,Алматы,785908.0,0,0,1-комн
54000000,2-комнатная квартира · 40 м² · 3/12 этаж,2,40.0,3.0,12.0,https://krisha.kz/a/show/1007465453,1007465453,"Алмалинский р-н, Сейфуллина 469а/1 — проспект Сейфуллина",Алмалинский,Алматы,1350000.0,0,0,2-комн
103000000,2-комнатная квартира · 82 м² · 10/10 этаж,2,82.0,10.0,10.0,https://krisha.kz/a/show/690980455,690980455,"Алмалинский р-н, Курмангазы 97",Алмалинский,Алматы,1256098.0,0,1,2-комн
140000000,4-комнатная квартира · 172 м² · 7/12 этаж,4,172.0,7.0,12.0,https://krisha.kz/a/show/1012428501,1012428501,"Алмалинский р-н, Шевченко 164 Г — Ауэзова",Алмалинский,Алматы,813953.0,0,0,4+ комн
54000000,2-комнатная квартира · 58 м²,2,58.0,,,https://krisha.kz/a/show/1009993906,1009993906,"Алмалинский р-н, Нурмакова 148",Алмалинский,Алматы,931034.0,0,0,2-комн
29000000,1-комнатная квартира · 33.1 м² · 14 этаж,1,33.1,,,https://krisha.kz/a/show/1008420265,1008420265,"Алмалинский р-н, Ауэзова н2 — Гоголя",Алмалинский,Алматы,876133.0,0,0,1-комн
36500000,1-комнатная квартира · 41.2 м² · 3/13 этаж,1,41.2,3.0,13.0,https://krisha.kz/a/show/1010172664,1010172664,"Алмалинский р-н, Муратбаева — Макатаева",Алмалинский,Алматы,885922.0,0,0,1-комн
55000000,2-комнатная квартира · 95 м² · 18/20 этаж,2,95.0,18.0,20.0,https://krisha.kz/a/show/692249380,692249380,"Алмалинский р-н, мкр Тастак-2, Прокофьева 148 — Шакарима Бурсиловского",Алмалинский,Алматы,578947.0,0,0,2-комн
44000000,3-комнатная квартира · 57.7 м² · 1/4 этаж,3,57.7,1.0,4.0,https://krisha.kz/a/show/666051071,666051071,"Алмалинский р-н, Шагабутдинова — Джамбула",Алмалинский,Алматы,762565.0,1,0,3-комн
16500000,1-комнатная квартира · 17.6 м² · 1/5 этаж,1,17.6,1.0,5.0,https://krisha.kz/a/show/1003739168,1003739168,"Алмалинский р-н, ул. Досмухамедова 11 — Ниже Гоголя",Алмалинский,Алматы,937500.0,1,0,1-комн
47000000,2-комнатная квартира · 51 м² · 5/5 этаж,2,51.0,5.0,5.0,https://krisha.kz/a/show/1010773264,1010773264,"Алмалинский р-н, Пр. Райымбека — Чайковского - Райымбек Батыра - Желтоксана",Алмалинский,Алматы,921569.0,0,1,2-комн
69000000,3-комнатная квартира · 73.6 м² · 9/12 этаж,3,73.6,9.0,12.0,https://krisha.kz/a/show/1001119669,1001119669,"Алмалинский р-н, Райымбека 210/6 — По Ауэзова между Гоголя и Райымбека.",Алмалинский,Алматы,937500.0,0,0,3-комн
39500000,2-комнатная квартира · 41 м² · 8/12 этаж,2,41.0,8.0,12.0,https://krisha.kz/a/show/1012382099,1012382099,"Алмалинский р-н, ул. Толе би 274",Алмалинский,Алматы,963415.0,0,0,2-комн
73000000,3-комнатная квартира · 74 м² · 12/13 этаж,3,74.0,12.0,13.0,https://krisha.kz/a/show/1004898420,1004898420,"Алмалинский р-н, Толе би 189/3",Алмалинский,Алматы,986486.0,0,0,3-комн
68000000,3-комнатная квартира · 120 м² · 10/20 этаж,3,120.0,10.0,20.0,https://krisha.kz/a/show/690967027,690967027,"Алмалинский р-н, Брусиловского 163 — Брусиловского-Кулымбетова",Алмалинский,Алматы,566667.0,0,0,3-комн
41500000,1-комнатная квартира · 41.8 м² · 15/15 этаж,1,41.8,15.0,15.0,https://krisha.kz/a/show/1007318510,1007318510,"Алмалинский р-н, Райымбека",Алмалинский,Алматы,992823.0,0,1,1-комн
80000000,3-комнатная квартира · 85.1 м² · 4/5 этаж,3,85.1,4.0,5.0,https://krisha.kz/a/show/1010480472,1010480472,"Алмалинский р-н, Гоголя — Гоголя - Абылай хана",Алмалинский,Алматы,940071.0,0,0,3-комн
48000000,2-комнатная квартира · 75.6 м² · 17/20 этаж,2,75.6,17.0,20.0,https://krisha.kz/a/show/1007711705,1007711705,"Алмалинский р-н, Прокофьева 148",Алмалинский,Алматы,634921.0,0,0,2-комн
60000000,2-комнатная квартира · 60 м² · 4/5 этаж,2,60.0,4.0,5.0,https://krisha.kz/a/show/1011469648,1011469648,"Алмалинский р-н, Айтеке би 100 — Сейфуллина",Алмалинский,Алматы,1000000.0,0,0,2-комн
59000000,2-комнатная квартира · 74 м² · 13/13 этаж,2,74.0,13.0,13.0,https://krisha.kz/a/show/1010382901,1010382901,"Алмалинский р-н, Толе би — Гагарина",Алмалинский,Алматы,797297.0,0,1,2-комн
53900000,3-комнатная квартира · 80 м² · 2/13 этаж,3,80.0,2.0,13.0,https://krisha.kz/a/show/1009385379,1009385379,"Алмалинский р-н, Муратбаева 46 — Муратбаева - Макатаева",Алмалинский,Алматы,673750.0,0,0,3-комн
67000000,3-комнатная квартира · 78 м² · 14/20 этаж,3,78.0,14.0,20.0,https://krisha.kz/a/show/1009640468,1009640468,"Алмалинский р-н, Брусиловского 163",Алмалинский,Алматы,858974.0,0,0,3-комн
31500000,1-комнатная квартира · 31.6 м² · 8/10 этаж,1,31.6,8.0,10.0,https://krisha.kz/a/show/1009387403,1009387403,"Алмалинский р-н, Карасай батыра 326",Алмалинский,Алматы,996835.0,0,0,1-комн
40999990,2-комнатная квартира · 57 м² · 4/7 этаж,2,57.0,4.0,7.0,https://krisha.kz/a/show/1012102700,1012102700,"Алмалинский р-н, ул. Толе би 160",Алмалинский,Алматы,719298.0,0,0,2-комн
52500000,2-комнатная квартира · 50.8 м² · 1/5 этаж,2,50.8,1.0,5.0,https://krisha.kz/a/show/1011160121,1011160121,"Алмалинский р-н, Кабанбай Батыра 238",Алмалинский,Алматы,1033465.0,1,0,2-комн
52000000,2-комнатная квартира · 73 м² · 12/19 этаж,2,73.0,12.0,19.0,https://krisha.kz/a/show/1012134440,1012134440,"Алмалинский р-н, Брусиловского 167",Алмалинский,Алматы,712329.0,0,0,2-комн
50000000,3-комнатная квартира · 56 м² · 3/4 этаж,3,56.0,3.0,4.0,https://krisha.kz/a/show/1011272052,1011272052,"Алмалинский р-н, Наурызбай  батыра — Жибек-жолы",Алмалинский,Алматы,892857.0,0,0,3-комн
23300000,1-комнатная квартира · 30 м² · 16/17 этаж,1,30.0,16.0,17.0,https://krisha.kz/a/show/1012023114,1012023114,"Алмалинский р-н, Ауэзова 2/4",Алмалинский,Алматы,776667.0,0,0,1-комн
75000000,3-комнатная квартира · 88 м² · 12/13 этаж,3,88.0,12.0,13.0,https://krisha.kz/a/show/1000585832,1000585832,"Алмалинский р-н, Толе би — Жарокова",Алмалинский,Алматы,852273.0,0,0,3-комн
55000000,2-комнатная квартира · 64.9 м² · 5/13 этаж,2,64.9,5.0,13.0,https://krisha.kz/a/show/1006284195,1006284195,"Алмалинский р-н, Муратбаева 14 — Ташкентский Муратбаева",Алмалинский,Алматы,847458.0,0,0,2-комн
38000000,2-комнатная квартира · 45 м² · 12/13 этаж,2,45.0,12.0,13.0,https://krisha.kz/a/show/1010509951,1010509951,"Алмалинский р-н, Муратбаева 46 — Муратбаева  Макатаева",Алмалинский,Алматы,844444.0,0,0,2-комн
58000000,3-комнатная квартира · 70 м² · 9/13 этаж,3,70.0,9.0,13.0,https://krisha.kz/a/show/1008610679,1008610679,"Алмалинский р-н, Макатаева 131 — Муратбаева",Алмалинский,Алматы,828571.0,0,0,3-комн
128256000,3-комнатная квартира · 106.88 м²,3,106.88,,,https://krisha.kz/a/show/1012727898,1012727898,"Алмалинский р-н, Шевченко 109",Алмалинский,Алматы,1200000.0,0,0,3-комн
47000000,3-комнатная квартира · 58 м² · 1/5 этаж,3,58.0,1.0,5.0,https://krisha.kz/a/show/661662402,661662402,"Алмалинский р-н, Кажамкулова уг Айтекеби 126 — Кажамкулова",Алмалинский,Алматы,810345.0,1,0,3-комн
66000000,2-комнатная квартира · 90 м² · 6/13 этаж,2,90.0,6.0,13.0,https://krisha.kz/a/show/1010441345,1010441345,"Алмалинский р-н, Варламова — Пр. Абая",Алмалинский,Алматы,733333.0,0,0,2-комн
82588000,2-комнатная квартира · 75.08 м²,2,75.08,,,https://krisha.kz/a/show/683974500,683974500,"Алмалинский р-н, Шевченко 109",Алмалинский,Алматы,1100000.0,0,0,2-комн
39600000,2-комнатная квартира · 54.1 м² · 2/13 этаж,2,54.1,2.0,13.0,https://krisha.kz/a/show/1010508161,1010508161,"Алмалинский р-н, Ауэзова 3A — Гоголя",Алмалинский,Алматы,731978.0,0,0,2-комн
31000000,1-комнатная квартира · 27 м² · 6/10 этаж,1,27.0,6.0,10.0,https://krisha.kz/a/show/1002516854,1002516854,"Алмалинский р-н, Карасай батыра 326 — Карасай батыра",Алмалинский,Алматы,1148148.0,0,0,1-комн
49000000,2-комнатная квартира · 58 м² · 2/12 этаж,2,58.0,2.0,12.0,https://krisha.kz/a/show/1008754375,1008754375,"Алмалинский р-н, Шевченко — Сейфуллина",Алмалинский,Алматы,844828.0,0,0,2-комн
42500000,3-комнатная квартира · 64.5 м² · 5/5 этаж,3,64.5,5.0,5.0,https://krisha.kz/a/show/1011867693,1011867693,"Алмалинский р-н, ул. Евгения Брусиловского 66 — Тастак Срочно",Алмалинский,Алматы,658915.0,0,1,3-комн
40000000,1-комнатная квартира · 46 м² · 10/13 этаж,1,46.0,10.0,13.0,https://krisha.kz/a/show/1010673032,1010673032,"Алмалинский р-н, Макатаева — Муратбаева",Алмалинский,Алматы,869565.0,0,0,1-комн
57000000,3-комнатная квартира · 73.2 м² · 2/5 этаж,3,73.2,2.0,5.0,https://krisha.kz/a/show/1012507127,1012507127,"Алмалинский р-н, мкр Тастак-3 15 — И. Карима",Алмалинский,Алматы,778689.0,0,0,3-комн
51000000,3-комнатная квартира · 68 м² · 1/3 этаж,3,68.0,1.0,3.0,https://krisha.kz/a/show/672635867,672635867,"Алмалинский р-н, Жибек жоллы 153 — Байтурсынова",Алмалинский,Алматы,750000.0,1,0,3-комн
129999999,3-комнатная квартира · 95 м² · 17/17 этаж,3,95.0,17.0,17.0,https://krisha.kz/a/show/1005774259,1005774259,"Алмалинский р-н, Абая — Тургут Озала",Алмалинский,Алматы,1368421.0,0,1,3-комн
45054700,3-комнатная квартира · 55.6 м² · 5/5 этаж,3,55.6,5.0,5.0,https://krisha.kz/a/show/1004153317,1004153317,"Алмалинский р-н, Шагабутдинова 23",Алмалинский,Алматы,810336.0,0,1,3-комн
60000000,3-комнатная квартира · 76 м² · 12/13 этаж,3,76.0,12.0,13.0,https://krisha.kz/a/show/1005934827,1005934827,"Алмалинский р-н, Райымбека 210/3",Алмалинский,Алматы,789474.0,0,0,3-комн
41500000,3-комнатная квартира · 58 м² · 1/4 этаж,3,58.0,1.0,4.0,https://krisha.kz/a/show/1011080244,1011080244,"Алмалинский р-н, Исаева — Казбекби",Алмалинский,Алматы,715517.0,1,0,3-комн
50000000,3-комнатная квартира · 60 м² · 2/4 этаж,3,60.0,2.0,4.0,https://krisha.kz/a/show/1012144781,1012144781,"Алмалинский р-н, ул. Ауэзова — Шевченко",Алмалинский,Алматы,833333.0,0,0,3-комн
55000000,2-комнатная квартира · 55 м² · 5/5 этаж,2,55.0,5.0,5.0,https://krisha.kz/a/show/1009519017,1009519017,"Алмалинский р-н, Курмангазы 177 — Гагарина",Алмалинский,Алматы,1000000.0,0,1,2-комн
30000000,1-комнатная квартира · 32.4 м² · 4/4 этаж,1,32.4,4.0,4.0,https://krisha.kz/a/show/1012151357,1012151357,"Алмалинский р-н, Ауэзова 64/3",Алмалинский,Алматы,925926.0,0,1,1-комн
118499000,3-комнатная квартира · 140 м² · 7/13 этаж,3,140.0,7.0,13.0,https://krisha.kz/a/show/695657733,695657733,"Алмалинский р-н, Шеваченко 164Г — Ауэзова",Алмалинский,Алматы,846421.0,0,0,3-комн
31500000,1-комнатная квартира · 36.1 м² · 8/9 этаж,1,36.1,8.0,9.0,https://krisha.kz/a/show/1011126887,1011126887,"Алмалинский р-н, Толе би — Гагарина",Алмалинский,Алматы,872576.0,0,0,1-комн
63000000,3-комнатная квартира · 120 м² · 16/19 этаж,3,120.0,16.0,19.0,https://krisha.kz/a/show/695892740,695892740,"Алмалинский р-н, Брусиловского 167 — Абая Брусиловского",Алмалинский,Алматы,525000.0,0,0,3-комн
41300000,2-комнатная квартира · 54 м² · 8/16 этаж,2,54.0,8.0,16.0,https://krisha.kz/a/show/1008112268,1008112268,"Алмалинский р-н, Ауэзова 7 — Гоголя Ауэзова",Алмалинский,Алматы,764815.0,0,0,2-комн
40000000,3-комнатная квартира · 61.3 м² · 5/5 этаж,3,61.3,5.0,5.0,https://krisha.kz/a/show/1004926920,1004926920,"Алмалинский р-н, мкр Тастак-2, Туркебаева 38 — Болотникова - Баумана",Алмалинский,Алматы,652529.0,0,1,3-комн
49500000,2-комнатная квартира · 60.1 м² · 6/13 этаж,2,60.1,6.0,13.0,https://krisha.kz/a/show/1010669220,1010669220,"Алмалинский р-н, Муратбаева 46",Алмалинский,Алматы,823627.0,0,0,2-комн
38000000,2-комнатная квартира · 54 м² · 8/9 этаж,2,54.0,8.0,9.0,https://krisha.kz/a/show/1007192428,1007192428,"Алмалинский р-н, мкр Тастак-3 — Розыбакиева",Алмалинский,Алматы,703704.0,0,0,2-комн
37000000,2-комнатная квартира · 60.2 м² · 1/13 этаж,2,60.2,1.0,13.0,https://krisha.kz/a/show/1008040983,1008040983,"Алмалинский р-н, Муратбаева — Документы на руках! можно в ипотеку!  Ул Макатаева  и  Ул Райымбека",Алмалинский,Алматы,614618.0,1,0,2-комн
58000000,3-комнатная квартира · 72 м² · 7/9 этаж,3,72.0,7.0,9.0,https://krisha.kz/a/show/691045873,691045873,"Алмалинский р-н, Айтиева — Толе би - Ауезова",Алмалинский,Алматы,805556.0,0,0,3-комн
92000000,3-комнатная квартира · 92 м² · 6/12 этаж,3,92.0,6.0,12.0,https://krisha.kz/a/show/1005229921,1005229921,"Алмалинский р-н, Сейфулина — Сейфуллина - Маметова (Мега Парк)",Алмалинский,Алматы,1000000.0,0,0,3-комн
70000000,2-комнатная квартира · 71.9 м² · 7/7 этаж,2,71.9,7.0,7.0,https://krisha.kz/a/show/1006116922,1006116922,"Алмалинский р-н, Сейфуллина 416 — Meridian Apartments — квартира с одним из лучших видов в комплексе",Алмалинский,Алматы,973574.0,0,1,2-комн
19500000,1-комнатная квартира · 24 м² · 5/5 этаж,1,24.0,5.0,5.0,https://krisha.kz/a/show/687504957,687504957,"Алмалинский р-н, Абая 163 — Абая - Ислама Каримова (бывш. Гайдара)",Алмалинский,Алматы,812500.0,0,1,1-комн
47000000,2-комнатная квартира · 64.3 м² · 3/18 этаж,2,64.3,3.0,18.0,https://krisha.kz/a/show/1012185341,1012185341,"Алмалинский р-н, ул. Брусиловского",Алмалинский,Алматы,730949.0,0,0,2-комн
53000000,2-комнатная квартира · 45 м² · 5/10 этаж,2,45.0,5.0,10.0,https://krisha.kz/a/show/1012753558,1012753558,"Алмалинский р-н, Карасай батыра 119/95 — Шагабутдинова",Алмалинский,Алматы,1177778.0,0,0,2-комн
65000000,3-комнатная квартира · 97 м² · 11/13 этаж,3,97.0,11.0,13.0,https://krisha.kz/a/show/1009057618,1009057618,"Алмалинский р-н, Муратбаева — Гоголя и Муратбаева",Алмалинский,Алматы,670103.0,0,0,3-комн
51000000,2-комнатная квартира · 61.5 м² · 1/13 этаж,2,61.5,1.0,13.0,https://krisha.kz/a/show/1010263570,1010263570,"Алмалинский р-н, Макатаева 131 — Кладовая 10м2 входит в стоимость",Алмалинский,Алматы,829268.0,1,0,2-комн
12500000,1-комнатная квартира · 18 м² · 2/3 этаж,1,18.0,2.0,3.0,https://krisha.kz/a/show/1009928094,1009928094,"Алмалинский р-н, Досмухамедова 14",Алмалинский,Алматы,694444.0,0,0,1-комн
62000000,3-комнатная квартира · 74 м² · 1/10 этаж,3,74.0,1.0,10.0,https://krisha.kz/a/show/1003622166,1003622166,"Алмалинский р-н, Варламова 1/3 — Варламова - Карасай батыра, озеро Сайран",Алмалинский,Алматы,837838.0,1,0,3-комн
27000000,2-комнатная квартира · 46.3 м² · 2/7 этаж,2,46.3,2.0,7.0,https://krisha.kz/a/show/1011411251,1011411251,"Алатауский р-н, мкр Томирис, Рыскулова — Рыскулова софия",Алатауский,Алматы,583153.0,0,0,2-комн
37500000,2-комнатная квартира · 58 м² · 3/12 этаж,2,58.0,3.0,12.0,https://krisha.kz/a/show/1011035980,1011035980,"Алатауский р-н, мкр Алгабас, Омарова 3 к1",Алатауский,Алматы,646552.0,0,0,2-комн
27097500,1-комнатная квартира · 36.13 м²,1,36.13,,,https://krisha.kz/a/show/1009980592,1009980592,"Алатауский р-н, мкр Теректы, Райымбек 535/2",Алатауский,Алматы,750000.0,0,0,1-комн
34000000,2-комнатная квартира · 58.7 м² · 4/12 этаж,2,58.7,4.0,12.0,https://krisha.kz/a/show/1010542987,1010542987,"Алатауский р-н, мкр Акбулак, 1-я улица 105",Алатауский,Алматы,579216.0,0,0,2-комн
20500000,1-комнатная квартира · 29.5 м² · 5/5 этаж,1,29.5,5.0,5.0,https://krisha.kz/a/show/1010841332,1010841332,"Алатауский р-н, мкр Ожет, Северное кольцо 92/4",Алатауский,Алматы,694915.0,0,1,1-комн
20000000,1-комнатная квартира · 42 м² · 5/9 этаж,1,42.0,5.0,9.0,https://krisha.kz/a/show/761141362,761141362,"Алатауский р-н, Жапсарбаева 68 блок 5 — Северное кольцо",Алатауский,Алматы,476190.0,0,0,1-комн
28000000,1-комнатная квартира · 33.4 м² · 3/6 этаж,1,33.4,3.0,6.0,https://krisha.kz/a/show/1010449463,1010449463,"Алатауский р-н, мкр Гажайып, Ғажайып — Алматы арена, Мешіт",Алатауский,Алматы,838323.0,0,0,1-комн
